"sample"	"assay"	"mouse_id"	"tissue"	"timepoint"	"project"	"batch"	"treatment"	"genotype"	"sex"	"sample_date"	"dob"	"dod"	"sample_weeks"	"age_at_end"	"age_at_start"	"age_at_sample"	"samtools.flagstat_total"	"samtools.mapped_passed"	"biotype_counts.percent_rRNA"	"dupradar.dupRadar_intercept"	"picard.PERCENT_DUPLICATION"	"qualimap.5_3_bias"	"qualimap.reads_aligned"	"rseqc.proper_pairs_percent"	"salmon.percent_mapped"	"salmon.num_mapped"	"samtools.error_rate"	"samtools.non_primary_alignments"	"samtools.reads_mapped"	"samtools.reads_properly_paired_percent"	"samtools.reads_MQ0_percent"	"samtools.raw_total_sequences"	"star.uniquely_mapped_percent"	"star.uniquely_mapped"	"fastqc_raw.percent_duplicates"	"fastqc_raw.percent_gc"	"fastqc_raw.percent_fails"	"fastqc_raw.total_sequences"	"fastqc_trimmed.percent_duplicates"	"fastqc_trimmed.percent_gc"	"fastqc_trimmed.avg_sequence_length"	"fastqc_trimmed.percent_fails"	"fastqc_trimmed.total_sequences"	"myeloid"	"CML_space"	"myeloid_class"	"state_class"	"time_class"	"Group"	"HSA_ABL1_gene"	"HSA_BCR_ABL1_gene"	"HSA_BCR_gene"	"HSA_MYH11_gene"	"state_chr"	"myeloid_chr"	"old.state_class"	"rx_class"	"group_name"	"state_rx"	"old.CML_space"	"old.state_chr"	"old.state_rx"
"COHP_47004"	"mRNA"	"507"	"PBMC"	"4"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-02	2020-10-21	2021-04-27	4	26.9	10.9	14.9	159744508	159744508	0.449650295214594	0.0917089693164326	0.488072	1.04	51174900	31.1645280474994	77.4949381537417	42323442	0.002375791	57342702	102401806	99.9492137863272	3.42535365050105	102401806	69.39	37894264	72.2339892033758	53	9.09090909090909	54747786	71.8697263396182	53	98.80879576581	9.09090909090909	54614460	NA	-170.14978068941	NA	3	NA	"D"	6.791321	5.916041	2.792141	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-170.14978068941	"c2"	"c2"
"COHP_47005"	"mRNA"	"507"	"PBMC"	"5"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-09	2020-10-21	2021-04-27	5	26.9	10.9	15.9	137773423	137773423	0.487155126914598	0.100843017717859	0.40699	1.07	51705662	42.6343069083796	67.4212193692213	37497340	0.002688687	34313358	103460065	99.9528890688402	1.50918231106853	103460065	77.16	42915839	65.7431458768597	53	9.09090909090909	55727554	65.3832050189154	53	98.9007053227309	9.09090909090909	55616526	NA	-160.020595997784	NA	3	NA	"D"	12.929826	11.267126	5.233006	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-160.020595997784	"c2"	"c2"
"COHP_47006"	"mRNA"	"507"	"PBMC"	"6"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-16	2020-10-21	2021-04-27	6	26.9	10.9	16.9	143865793	143865793	0.674414742000905	0.118304342959549	0.446128	1.05	54067708	39.7240892419785	75.583845821699	44045366	0.002549598	35677508	108188285	99.951132416971	1.37625714281357	108188285	76.52	44590337	71.9122670700521	53	9.09090909090909	58382847	71.4208625723125	53	98.7835319638674	9.09090909090909	58273518	NA	-246.315140890461	NA	3	NA	"D"	33.378978	36.040037	13.87349	0	"c3"	"NA"	2	"D.pre"	"TKI"	"c3"	-246.315140890461	"c3"	"c3"
"COHP_47007"	"mRNA"	"507"	"PBMC"	"7"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-23	2020-10-21	2021-04-27	7	26.9	10.9	17.9	131983076	131983076	0.353614001282108	0.0778887662492184	0.408031	1.02	47109807	40.4062578447558	68.8572735661158	34940278	0.002677869	37687936	94295140	99.9199046737722	2.02069799143413	94295140	74.87	37991071	65.3714274731764	52	9.09090909090909	50905932	64.9747956145564	52.5	98.7756354240146	13.6363636363636	50743046	NA	-122.552311794834	NA	2	NA	"D"	24.105656	30.214954	10.001644	0	"c2"	"NA"	1	NA	"TKI"	"c2"	-122.552311794834	"c2"	"c2"
"COHP_47008"	"mRNA"	"507"	"PBMC"	"8"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-02	2020-10-21	2021-04-27	8	26.9	10.9	18.9	150028080	150028080	0.288085940107634	0.0964662632888034	0.522034	1.01	46883101	28.2839839048797	78.332932945393	39079607	0.002375876	56222954	93805126	99.9585054658953	3.26134629359167	93805126	67.73	33790021	73.9203980829974	52.5	13.6363636363636	49976219	73.4119682314855	52.5	98.5977046896903	18.1818181818182	49889115	NA	-98.286968473581	NA	2	NA	"D"	4.75276	3.516366	2.241706	0	"c2"	"NA"	0	"D.Rx"	"TKI"	"D.Rx"	-98.286968473581	"c1"	"D.Rx"
"COHP_47009"	"mRNA"	"507"	"PBMC"	"9"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-09	2020-10-21	2021-04-27	9	26.9	10.9	19.9	156347347	156347347	0.266721147630362	0.0861931743152558	0.451544	1.04	55260196	36.973545831897	77.0212922347764	45016047	0.002399748	45763050	110584297	99.9422115058524	2.04756105652143	110584297	75.58	44174042	71.008153309671	52	9.09090909090909	58597810	70.534507316222	52	98.7055511717546	9.09090909090909	58446237	NA	-125.265382810328	NA	2	NA	"D"	20.506914	16.512202	9.072442	0	"c2"	"NA"	1	"D.Rx"	"TKI"	"D.Rx"	-125.265382810328	"c2"	"D.Rx"
"COHP_47010"	"mRNA"	"507"	"PBMC"	"10"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-16	2020-10-21	2021-04-27	10	26.9	10.9	20.9	166986391	166986391	0.208272207741189	0.0934002514417945	0.506107	1.03	53788671	30.2497201703102	77.0821057806264	44537468	0.002365748	59364388	107622003	99.958501980306	3.41286623331105	107622003	70.58	40778051	74.1424549336298	54	9.09090909090909	57906533	73.2428590864297	54	97.7888213065807	9.09090909090909	57779257	NA	-122.78814348819	NA	2	NA	"D"	20.756245	20.971688	9.694667	0.002179	"c2"	"NA"	1	"D.Rx"	"TKI"	"D.Rx"	-122.78814348819	"c2"	"D.Rx"
"COHP_47011"	"mRNA"	"507"	"PBMC"	"11"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-23	2020-10-21	2021-04-27	11	26.9	10.9	21.9	116482738	116482738	0.255163405612682	0.0904452359333903	0.336711	1.01	49263381	54.1021880855857	62.4263105377584	32893395	0.00275891	17898585	98584153	99.9417847612892	0.745026434420956	98584153	83.95	44235395	60.3771809159404	52	9.09090909090909	52809085	59.7834116866647	52	98.5581000197053	13.6363636363636	52691557	NA	-194.54043932818	NA	3	NA	"D"	25.174154	24.554775	11.795891	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-194.54043932818	"c3"	"D.post"
"COHP_47012"	"mRNA"	"507"	"PBMC"	"12"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-30	2020-10-21	2021-04-27	12	26.9	10.9	22.9	229660747	229660747	0.911314022023694	0.150775467038744	0.557962	1.06	71625856	26.1926666989375	79.7845928568318	61697002	0.002532039	86340062	143320685	99.951875055579	3.65363101634631	143320685	67.95	52545945	77.882794256013	54	9.09090909090909	77504654	77.3924758871574	54	98.6088871889189	9.09090909090909	77329469	NA	-277.680950289324	NA	3	NA	"D"	33.947877	30.486707	14.726012	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-277.680950289324	"c3"	"D.post"
"COHP_47013"	"mRNA"	"507"	"PBMC"	"13"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-04-06	2020-10-21	2021-04-27	13	26.9	10.9	23.9	147532889	147532889	0.306851645369566	0.0952675251658975	0.423382	1.05	54910622	41.0411037229807	77.0267674126038	44973621	0.002404855	37663571	109869318	99.9562443811656	1.63046793464214	109869318	77.39	45183578	70.3008170734575	52	9.09090909090909	58503616	69.917055798781	52	98.9113148520399	9.09090909090909	58387003	NA	-287.668500828491	NA	3	NA	"D"	26.038145	20.25459	11.485872	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-287.668500828491	"c3"	"D.post"
"COHP_47014"	"mRNA"	"507"	"PBMC"	"14"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-04-13	2020-10-21	2021-04-27	14	26.9	10.9	24.9	162334655	162334655	0.35175267757129	0.120957750856783	0.490446	1.05	57014292	34.067696758896	80.2762007881872	49037923	0.002362672	48257475	114077180	99.9574007702505	2.44233421618592	114077180	74.39	45441662	75.2005866409676	52.5	9.09090909090909	61201972	74.7766761252267	53	98.855300357516	9.09090909090909	61086502	NA	-294.042101226979	NA	3	NA	"D"	35.959657	28.394344	15.712455	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-294.042101226979	"c3"	"D.post"
"COHP_47015"	"mRNA"	"507"	"PBMC"	"15"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-04-20	2020-10-21	2021-04-27	15	26.9	10.9	25.9	143563213	143563213	0.469684270113064	0.0920642636383915	0.435922	1.03	50073756	37.6088002432768	73.7382827168781	39898939	0.002390747	43356407	100206806	99.9408283704801	2.12469999293262	100206806	72.54	39250734	69.2269655383694	52.5	9.09090909090909	54234489	68.8093691366433	53	98.7888974471516	13.6363636363636	54108853	NA	-280.043366975263	NA	3	NA	"D"	20.221366	21.667702	8.380535	0.00213	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-280.043366975263	"c3"	"D.post"
"COHP_47016"	"mRNA"	"507"	"PBMC"	"16"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-04-27	2020-10-21	2021-04-27	16	26.9	10.9	26.9	134742546	134742546	0.797080701665457	0.0734270350810452	0.394464	1.06	46516209	40.0681949411881	62.7605585041977	32304645	0.00277747	41636290	93106256	99.9206949101251	2.09774625670696	93106256	71.86	36986294	61.9362216010423	52.5	9.09090909090909	51662421	61.6286922114691	52.5	98.8616256202664	13.6363636363636	51472845	NA	-171.059571801608	NA	3	NA	"D"	7.49669	8.670907	3.612282	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-171.059571801608	"c3"	"D.post"
"COHP_47017"	"mRNA"	"508"	"PBMC"	"0"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-05	2020-10-21	2021-04-02	0	22.9	10.9	10.9	214902296	214902296	0.33566892119061	0.143743448180386	0.592587	1.07	56291413	20.2294441749473	72.9237649990581	44282273	0.002350355	102264463	112637833	99.9511647210045	6.00362047093005	112637833	59.33	36029628	73.9646182866281	53	9.09090909090909	60847642	73.6392384319332	53.5	98.7908057634418	13.6363636363636	60724063	NA	10.3734317961637	NA	2	NA	"D"	0.917772	0.792032	0.388276	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	10.3734317961637	"c1"	"c1"
"COHP_47018"	"mRNA"	"508"	"PBMC"	"1"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-12	2020-10-21	2021-04-02	1	22.9	10.9	11.9	171635882	171635882	0.192827820858626	0.0763098262810661	0.482418	1.01	51351141	29.5101603521343	74.0009937555979	39945046	0.002297681	68881059	102754823	99.9488676069249	4.27472781496592	102754823	68.54	36998405	68.2444992622692	51	9.09090909090909	54091102	67.7595015456122	51.5	98.4540955848681	13.6363636363636	53979067	NA	-19.4180514038875	NA	2	NA	"D"	0.712516	0.370827	0.373404	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	-19.4180514038875	"c1"	"c1"
"COHP_47019"	"mRNA"	"508"	"PBMC"	"2"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-19	2020-10-21	2021-04-02	2	22.9	10.9	12.9	123928224	123928224	0.245681387190309	0.136104543040177	0.379322	1.07	51489298	49.5079522805071	65.4347793565776	35561089	0.002662844	20899916	103028308	99.951749183341	0.783248813520261	103028308	84.08	45693167	62.4987167518214	51	9.09090909090909	54463627	62.0804876336314	51	98.8607634330443	13.6363636363636	54345853	NA	-127.839585272316	NA	2	NA	"D"	3.297586	4.240933	1.38212	0	"c2"	"NA"	1	"D.pre"	"TKI"	"c2"	-127.839585272316	"c2"	"c2"
"COHP_47020"	"mRNA"	"508"	"PBMC"	"3"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-01-26	2020-10-21	2021-04-02	3	22.9	10.9	13.9	240976409	240976409	1.08446937353889	0.189334208374917	0.677263	1.03	57406543	14.4783118583197	76.2590461539354	48385651	0.002414521	126120880	114855529	99.9630466200717	7.93114887834438	114855529	53.34	33846278	80.29578120751	54.5	22.7272727272727	63559688	79.9268006504433	54.5	98.5867713824746	27.2727272727273	63449064	NA	-101.931514846778	NA	2	NA	"D"	1.390889	1.644106	0.662038	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	-101.931514846778	"c1"	"c1"
"COHP_47021"	"mRNA"	"508"	"PBMC"	"4"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-02	2020-10-21	2021-04-02	4	22.9	10.9	14.9	154698019	154698019	0.609713772922244	0.19716332963059	0.569707	1.06	48322996	25.515571728168	71.5191421504804	37929469	0.002753193	57990053	96707966	99.9359163442648	3.29327472361481	96707966	66.01	35009598	74.565935867975	54	13.6363636363636	53177320	74.1825447674128	54	98.7053217548513	13.6363636363636	53034010	NA	-162.522695953573	NA	3	NA	"D"	5.115608	7.219669	2.331128	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-162.522695953573	"c2"	"c2"
"COHP_47022"	"mRNA"	"508"	"PBMC"	"5"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-09	2020-10-21	2021-04-02	5	22.9	10.9	15.9	140712035	140712035	0.239841584722275	0.0926797882355008	0.405459	1.05	51394435	41.5856213009783	68.5724182431812	37455136	0.002651205	37867993	102844042	99.946353722659	1.75916461937581	102844042	76.83	41965088	64.1609765008142	51.5	9.09090909090909	54750283	63.776593551321	51.5	98.85441812656	13.6363636363636	54621285	NA	-152.108390318798	NA	3	NA	"D"	10.94994	8.279809	4.784217	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-152.108390318798	"c2"	"c2"
"COHP_47023"	"mRNA"	"508"	"PBMC"	"6"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-16	2020-10-21	2021-04-02	6	22.9	10.9	16.9	136113482	136113482	0.308590874323442	0.0769904453761718	0.409297	1.05	47805148	39.5942997035371	73.5657026784998	37357565	0.002436888	40458516	95654966	99.953300908601	2.16180935133049	95654966	75.41	38295654	66.8937246087033	52	9.09090909090909	50906441	66.2821993688302	52	98.4340664881558	13.6363636363636	50781225	NA	-194.534643194238	NA	3	NA	"D"	17.755653	16.729401	7.521287	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-194.534643194238	"c2"	"c2"
"COHP_47024"	"mRNA"	"508"	"PBMC"	"7"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-02-23	2020-10-21	2021-04-02	7	22.9	10.9	17.9	188106128	188106128	0.434428468296368	0.0984785204746359	0.526374	1.01	57260470	27.3614467254358	79.855285130008	48540182	0.002268723	73530564	114575564	99.9523249128409	4.02891230803804	114575564	67.93	41293488	74.9960944099427	52	9.09090909090909	60905285	74.599810032349	52.5	98.8204787699582	13.6363636363636	60785184	NA	-150.769401541843	NA	3	NA	"D"	12.212873	10.033281	5.673145	0	"c3"	"NA"	1	NA	"TKI"	"c3"	-150.769401541843	"c2"	"c2"
"COHP_47025"	"mRNA"	"508"	"PBMC"	"8"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-02	2020-10-21	2021-04-02	8	22.9	10.9	18.9	204705307	204705307	0.47803722878402	0.0871656245621595	0.564002	1.01	56275236	22.6746920635526	81.1671153653567	48451380	0.00227971	92111599	112593708	99.9615999856759	5.60164605290377	112593708	63.22	37739935	76.4237334173131	52.5	9.09090909090909	59792867	75.9646360518823	52.5	98.5923621624796	13.6363636363636	59693362	NA	-118.867783586939	NA	2	NA	"D"	3.348165	4.447182	1.486858	0	"c2"	"NA"	0	"D.Rx"	"TKI"	"D.Rx"	-118.867783586939	"c1"	"D.Rx"
"COHP_47026"	"mRNA"	"508"	"PBMC"	"9"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-09	2020-10-21	2021-04-02	9	22.9	10.9	19.9	158817439	158817439	0.242443549081598	0.0930505668936144	0.416496	1.04	58672417	41.2459679569572	71.5016750743781	44164090	0.002647865	41423568	117393871	99.9582286540325	1.77834837731861	117393871	78.61	48555686	66.6551613621374	51	9.09090909090909	61875846	66.1441854935306	51	98.6914546136498	13.6363636363636	61766511	NA	-100.133993956601	NA	2	NA	"D"	24.002644	22.357671	10.154354	0	"c2"	"NA"	1	"D.Rx"	"TKI"	"D.Rx"	-100.133993956601	"c2"	"D.Rx"
"COHP_47027"	"mRNA"	"508"	"PBMC"	"10"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-16	2020-10-21	2021-04-02	10	22.9	10.9	20.9	133581189	133581189	0.294021596007941	0.0887288044990208	0.410459	1.04	48546674	40.8874381257379	71.2581893392387	36428903	0.002545136	36460793	97120396	99.972150031184	1.96824671102041	97120396	77.84	39792996	66.0599949812019	51.5	9.09090909090909	51190678	65.4716346372659	51.5	98.5489665402896	13.6363636363636	51122409	NA	-64.7729540519934	NA	2	NA	"D"	20.915372	20.157221	9.551555	0	"c2"	"NA"	0	"D.Rx"	"TKI"	"D.Rx"	-64.7729540519934	"c1"	"D.Rx"
"COHP_47028"	"mRNA"	"508"	"PBMC"	"11"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-23	2020-10-21	2021-04-02	11	22.9	10.9	21.9	128802015	128802015	0.232036060064202	0.0843400250593137	0.317743	1.03	54456410	55.5345985852783	66.2675976742581	38209590	0.002517115	19849202	108952813	99.9632932836713	0.713964126837184	108952813	84.69	48830541	60.7245944477687	51	9.09090909090909	57747719	60.2422901950012	51	98.8217088007488	13.6363636363636	57659537	NA	-205.864381104281	NA	3	NA	"D"	16.627181	14.705166	7.484238	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-205.864381104281	"c3"	"D.post"
"COHP_47029"	"mRNA"	"508"	"PBMC"	"12"	"CML.mRNA.2022"	"2022_A"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"F"	2021-03-30	2020-10-21	2021-04-02	12	22.9	10.9	22.9	155579505	155579505	0.910535879461711	0.100891354789799	0.511115	1.04	47357374	28.2208816643298	80.3393068194159	41259052	0.002350111	60815997	94763508	99.9485455941542	3.75065684567102	94763508	65.52	33649697	74.8275044598692	53.5	9.09090909090909	51468133	74.4001041295752	54	98.7709392536961	9.09090909090909	51355997	NA	-253.045215390102	NA	3	NA	"D"	13.1897	11.290896	5.8327	0	"c3"	"NA"	2	"D.post"	"TKI"	"D.post"	-253.045215390102	"c3"	"D.post"
"COHP_49252"	"mRNA"	"511"	"PBMC"	"0"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-05	2020-10-23	2021-03-26	0	21.6	10.6	10.6	283212540	283212540	0.452744271793207	0.0901346362677137	0.640229	1.04	60079032	14.3939530361191	80.4951630339373	52271466	0.001918491	162985850	120226690	99.9429194964945	10.0920186690659	120226690	51.65	33538702	77.7076683914607	53.5	22.7272727272727	65113557	77.3108393349841	53.5	98.5507978915078	27.2727272727273	64937400	NA	53.005773322517	NA	2	NA	"D"	0.016042	0	0.010198	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	53.005773322517	"c1"	"c1"
"COHP_49253"	"mRNA"	"511"	"PBMC"	"1"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-12	2020-10-23	2021-03-26	1	21.6	10.6	11.6	144496143	144496143	0.132101339729718	0.0879809542298634	0.421853	1.01	49654731	37.9444135059024	72.8227068462314	38033729	0.001917043	45157644	99338499	99.9707696408821	2.43604747843029	99338499	75.07	39209326	65.9190933358965	51	9.09090909090909	52300756	65.2789327020618	51.5	98.5408221434686	13.6363636363636	52227843	NA	-76.33946642069	NA	2	NA	"D"	1.107823	0	0.489182	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	-76.33946642069	"c1"	"c1"
"COHP_49254"	"mRNA"	"511"	"PBMC"	"2"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-19	2020-10-23	2021-03-26	2	21.6	10.6	12.6	176442987	176442987	0.16978703968847	0.130171986150188	0.47591	1.04	66261650	37.4888767894187	75.4547022854111	53929347	0.002375446	43871297	132571690	99.9634989943931	1.50336697073108	132571690	76.13	54415441	72.2222456475621	53	9.09090909090909	71600469	71.6778134959503	53	98.8078697283206	9.09090909090909	71472480	NA	-169.422109693635	NA	3	NA	"D"	0.820611	0.899074	0.316255	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-169.422109693635	"c2"	"c2"
"COHP_49255"	"mRNA"	"511"	"PBMC"	"3"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-01-26	2020-10-23	2021-03-26	3	21.6	10.6	13.6	217777910	217777910	0.322381402745404	0.0986996196855736	0.604123	1.05	56772518	19.428530653086	78.6647805665528	49303989	0.002369744	104181743	113596167	99.9549887981696	5.81163975365472	113596167	57.88	36279453	78.7128490576491	55	18.1818181818182	62796672	78.3026895217435	55	98.7975234724771	18.1818181818182	62676065	NA	-116.063292288231	NA	2	NA	"D"	0.936666	1.2166	0.462209	0	"c2"	"NA"	0	"D.pre"	"TKI"	"c2"	-116.063292288231	"c1"	"c1"
"COHP_49256"	"mRNA"	"511"	"PBMC"	"4"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-02	2020-10-23	2021-03-26	4	21.6	10.6	14.6	185380526	185380526	0.134165076355965	0.117659152657463	0.517486	1.04	61748775	30.5051534916888	78.1485889172191	52180202	0.002406239	61844490	123536036	99.9688463372744	2.4000980572179	123536036	70.03	46762265	75.0072869413775	53	9.09090909090909	66869785	74.4379068597555	53.5	98.6608616727705	13.6363636363636	66770498	NA	-181.288109850429	NA	3	NA	"D"	3.383927	0	1.460896	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-181.288109850429	"c2"	"c2"
"COHP_49257"	"mRNA"	"511"	"PBMC"	"5"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-09	2020-10-23	2021-03-26	5	21.6	10.6	15.6	164959666	164959666	0.374271519724073	0.105933424482189	0.507758	1.04	52850637	29.9151866614473	73.9704314676715	42106850	0.002434548	59237202	105722464	99.9799569559786	2.85237014528908	105722464	68.38	38924798	72.4090093960784	53	9.09090909090909	56980371	71.8769864138846	53	98.6607592059672	13.6363636363636	56923894	NA	-160.89423362722	NA	3	NA	"D"	3.50754	5.602947	1.614627	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-160.89423362722	"c2"	"c2"
"COHP_49258"	"mRNA"	"511"	"PBMC"	"6"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-16	2020-10-23	2021-03-26	6	21.6	10.6	16.6	175507149	175507149	0.224980057608206	0.126391026355024	0.493109	1.03	62891190	34.5372096495055	74.3438282864417	50773319	0.002612036	49692056	125815093	99.9739991449198	1.78251825478522	125815093	73.5	50198137	73.5776792179912	53.5	9.09090909090909	68377526	72.9407496807711	54	98.6735782481923	9.09090909090909	68295271	NA	-219.811005148558	NA	3	NA	"D"	13.656437	12.097818	6.026878	0	"c3"	"NA"	1	"D.pre"	"TKI"	"c3"	-219.811005148558	"c2"	"c2"
"COHP_49259"	"mRNA"	"511"	"PBMC"	"7"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-02-23	2020-10-23	2021-03-26	7	21.6	10.6	17.6	159515240	159515240	0.566476649149902	0.121901591361056	0.556903	1.01	48883919	25.6594717846395	77.7548538906858	41494258	0.002424354	61711274	97803966	99.9630608026672	3.33718266598719	97803966	65.62	35019304	77.2399629721247	54	13.6363636363636	53455997	76.6196255805178	54.5	98.501285446855	18.1818181818182	53365489	NA	-168.973521189005	NA	3	NA	"D"	12.734953	7.752075	6.184098	0	"c3"	"NA"	1	NA	"TKI"	"c3"	-168.973521189005	"c2"	"c2"
"COHP_49260"	"mRNA"	"511"	"PBMC"	"8"	"CML.mRNA.2022_pt2"	"2022_B"	"TET_OFF_NIL_ON_D"	"tTA+/-, BCR-ABL+/-"	"M"	2021-03-02	2020-10-23	2021-03-26	8	21.6	10.6	18.6	203994165	203994165	0.512100912883637	0.124114214732603	0.601899	1.05	58206876	21.3711436305053	84.3716800272977	52919363	0.002108994	87543957	116450208	99.9686939159439	4.40952497053505	116450208	62.41	39142136	80.8453822755801	54	13.6363636363636	62838285	80.3360173321449	54	98.6679410844535	13.6363636363636	62721713	NA	-188.525953969975	NA	3	NA	"D"	6.290674	3.841701	2.713363	0	"c3"	"NA"	1	"D.Rx"	"TKI"	"D.Rx"	-188.525953969975	"c2"	"D.Rx"
